 OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,IFLD_EVNTS,IFLD_AFREQ,IFLD_EXP_AREA,IFLD_EXPB,IFLD_EXPP,IFLD_EXPPE,IFLD_EXPA,IFLD_EXPT,IFLD_HLRB,IFLD_HLRP,IFLD_HLRA,IFLD_HLRR,IFLD_EALB,IFLD_EALP,IFLD_EALPE,IFLD_EALA,IFLD_EALT,IFLD_EALS,IFLD_EALR,IFLD_ALRB,IFLD_ALRP,IFLD_ALRA,IFLD_ALR_NPCTL,IFLD_RISKV,IFLD_RISKS,IFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
83934,T56001962700,Wyoming,WY,56,Albany,County,001,56001,962700,56001962700,3371,982241590.000000000000000,18898062.000000000000000,249.435248790000003,1788290.597442945465446,58.479302676798305,Relatively Moderate,58.479302676798305,67.390844822321910,Relatively Moderate,50.625000000000000,1881083.913875766331330,1014122.554933750885539,0.057381938,786132.560073571163230,80828.827199863604619,0.001158993,1.70222E-05,0.00480129,34.148718791835968,27.652717824313555,27.403305100000001,Relatively Low,29.375000000000000,65.488686174623851,Relatively High,100.000000000000000,2.558435097000000,0.950670294,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,96.461845536691058,5.074796566781292,249.435248790000003,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,18898062.000000000000000,47183839652.000000000000000,4.33304E-07,2.29921E-07,0.000598558,Relatively High,2197.220504085556968,0.040651761,556929.121278257458471,58939.145190815659589,618065.486973159015179,97.288442116635736,Very High,2.23695E-06,1.20593E-05,0.003118793,89.824318293914558,587576.498212026315741,95.900966786771789,Very High,420.000000000000000,16.627078384798097,249.435248790000003,0,0,0,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.000963,249.435248790000003,1775062032.541579484939575,3371.000000000000000,46182700000.000000000000000,47957762032.541580200195312,0.025382559,0.000122294,Relatively Low,43388.559255267689878,0.000397,5438.899999999999636,48827.459255267691333,60.789863071611435,Relatively Low,4.4173E-05,1.17769E-07,74.961833853958709,46418.815045478360844,57.655215059517438,Relatively Low,89.045870537517743,2.343512259124842,249.435248790000003,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,18898062.000000000000000,47183839652.000000000000000,1.14761E-05,1.60405E-08,6.5716E-05,Relatively Low,26223.949109788922215,0.00012585,1724.144620577785190,2893.831994919890349,30841.925725286600937,76.808408083610573,Relatively Moderate,2.66981E-05,3.73331E-08,0.000153129,72.279893253077205,29320.502596784375783,73.658925237534632,Relatively Moderate,0,0,249.435248790000003,0,0,0,0,0,3.84275E-09,2.24934E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,3.000000000000000,0.029779632,249.435248790000003,981250537.517645239830017,3363.714529309568206,46082889051.541084289550781,47064139589.058731079101562,7.96113E-05,5.2883E-06,Relatively Low,2326.343568607856014,0.00052973,7257.294956820364860,9583.638525428221328,68.512411295309334,Relatively Moderate,2.3684E-06,1.57143E-07,23.571155148552752,9110.880454558573547,64.540207885515741,Relatively Low,,0.024077714,0.141849211,3724837.468241570051759,16.843558330211742,230756749.123900860548019,234481586.592142462730408,0.000040995,2.94552E-05,Relatively Low,3.676659976875737,1.19457E-05,163.655957679392543,167.332617656268269,83.372142252328544,Relatively Low,3.74313E-09,3.54366E-09,12.966883055790762,159.078148823074145,83.269713293615396,Relatively Low,13954.690134000000398,51.588683823345299,249.435248790000003,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,47164941590.000000000000000,4.63087E-08,3.72961E-08,Very High,2346.058282238336687,0.006459336,88492.903026631145622,90838.961308869475033,98.166572584438811,Very High,2.38847E-06,1.91615E-06,47.266911280459126,86357.902054157573730,96.841592046900459,Very High,18.000000000000000,0.642857143,11.416887625604655,980734198.127099990844727,64.881777762716993,888880355.349222779273987,11369835.318767866119742,1880984388.795090436935425,0.001186755,4.86042E-06,0.002536817,Relatively Moderate,748215.610799999907613,0.000202727,2777.356193622730643,18542.051693904035346,769535.018687526811846,65.259412358785269,Relatively Moderate,0.000761743,6.01385E-08,0.000981162,52.448505061418139,731574.082458966644481,56.512432663836464,Relatively Moderate,20.000000000000000,0.502973942,249.435248790000003,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,18898062.000000000000000,47183839652.000000000000000,2.67638E-06,8.65641E-07,4.0373E-06,Relatively Moderate,1315.464057729396472,0.001460657,20011.006948146252398,38.220164968521075,21364.691170844169392,57.706822162918378,Relatively Moderate,1.33925E-06,4.33301E-07,2.02244E-06,10.720541728876924,20310.777236605630605,52.490694825966486,Relatively Low,4.000000000000000,0.050118188,151.085131729999972,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,18898062.000000000000000,47183839652.000000000000000,0.000560237,2.31458E-05,0.000352313,Relatively Low,27579.465339999995194,0.003910454,53573.228999999992084,333.688102193399914,81486.354110773419961,55.722363950576650,Relatively Moderate,2.80781E-05,1.16003E-06,1.76573E-05,37.710584169008122,77466.656219477081322,52.085191395240983,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.001425194,16.500462576924608,499103428.322641193866730,2660.257856850809731,36445532638.856094360351562,18414343.767792917788029,36963050410.946525573730469,0.3,0.000206506,0.002785553,Relatively Moderate,157023.830827069323277,0.000573393,7855.489575304534810,77.229833668131448,164956.550236041890457,96.075773251043486,Relatively Moderate,0.000159863,1.70096E-07,4.08665E-06,96.835646248795982,156819.292110123729799,95.625081754723936,Relatively Moderate,392.962971739503871,20.704067016545199,249.435248790000003,982241590.000000000000000,3371.000000000000000,46182700000.000000000000000,18898062.000000000000000,47183839652.000000000000000,1.7818E-07,4.48814E-08,1.2766E-08,Very High,3502.376528987244910,0.003059085,41909.458516531471105,4.660219393978510,45416.495264912686253,98.098331332815548,Very High,3.5657E-06,9.07471E-07,2.46598E-07,44.970462943350043,43176.112905944151862,97.356912187041956,Very High,25-Dec
83935,T56001962800,Wyoming,WY,56,Albany,County,001,56001,962800,56001962800,3169,478718999.000000000000000,1224955.000000000000000,3.189616170000000,1133858.799889261834323,34.752000761062156,Relatively Low,34.752000761062156,37.354675059304320,Relatively Low,19.375000000000000,1085131.583568968344480,347180.512187398388050,0.053571671,733931.895185332978144,4019.200782963850543,0.000814111,1.69049E-05,0.003683228,7.916245860441083,7.727159216581642,39.838891189999998,Relatively Low,29.375000000000000,65.488686174623851,Relatively High,100.000000000000000,2.558435097000000,1.044904431000000,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,99.000000000000000,5.210526315789473,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,1224955.000000000000000,43895243954.000000000000000,4.33304E-07,2.29921E-07,0.000598558,Relatively High,1080.823852175070442,0.03865653,529594.464130728505552,3820.422038461021202,534495.710021364735439,96.318434835709425,Very High,2.25774E-06,1.21983E-05,0.003118826,70.795265049204971,558496.935751815093681,95.497841675288072,Very High,336.000000000000000,13.301662707838478,3.189616170000000,0,0,0,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.000764,3.189616170000000,820716911.964516878128052,3169.000000000000000,43415300000.000000000000000,44236016911.964515686035156,0.038619309,0.000202593,Relatively Low,24215.377018509821937,0.0004905,6719.850000000000364,30935.227018509824120,50.324118655612182,Relatively Low,5.05837E-05,1.54781E-07,69.578645747704158,32324.355785631832987,49.451202834956540,Relatively Low,88.308301331445662,2.323902666616991,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,1224955.000000000000000,43895243954.000000000000000,1.14761E-05,1.60405E-08,6.5716E-05,Relatively Low,12767.169903002717547,0.000118129,1618.374025277874807,187.073610006862850,14572.617538287455318,64.543092604131161,Relatively Low,2.66694E-05,3.72766E-08,0.000152719,68.859994592116252,15226.992637024874057,62.357152200539879,Relatively Low,0,0,3.189616170000000,0,0,0,0,0,3.84275E-09,2.24934E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,2.000000000000000,0.029779631,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,43894018999.000000000000000,7.96113E-05,5.2883E-06,Relatively Low,1134.944574223172140,0.000499065,6837.193657938369142,7972.138232161541055,63.634757515974208,Relatively Low,2.37079E-06,1.57484E-07,18.272430140455228,8330.122563330100093,62.218427019227939,Relatively Low,,7.93878E-05,0.004676026,70173.043288785906043,0.528029856,7234009.027642071247101,7304182.070930857211351,0.000040995,2.94552E-05,Very Low,0.000228378,1.23474E-09,0.016915899,0.017144277,14.415749364944963,Very Low,4.77E-13,3.9E-13,9.541113933577947,0.017914131,14.274672089234539,Very Low,5290.707870000000185,50.387694000000003,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,43894018999.000000000000000,4.63087E-08,3.72961E-08,Very High,1117.037149538509993,0.005955393,81588.889991563701187,82705.927141102205496,97.645592247624421,Very High,2.33339E-06,1.87927E-06,30.564963778342268,86419.789739700849168,96.848727004625829,Very High,18.000000000000000,0.642857143,0.692158701,478718805.845100045204163,0,0,0,478718805.845100045204163,0.000913538,4.86042E-06,0.002536817,Relatively Moderate,281139.302700000000186,0,0,0,281139.302700000116602,18.445404796016629,Relatively Low,0.000587274,0,0,32.487023510345963,293763.703119480400346,15.299727682446814,Relatively Low,20.000000000000000,0.500015161,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,1224955.000000000000000,43895243954.000000000000000,2.67638E-06,8.65641E-07,4.0373E-06,Relatively Moderate,640.637098466747489,0.001371649,18791.598109762024251,2.472845842687260,19434.708054071459628,55.056959123452579,Relatively Moderate,1.33823E-06,4.32834E-07,2.01872E-06,6.902105547783355,20307.412560890654277,52.483559868241116,Relatively Low,0,0.000633727,2.990451100000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,1224955.000000000000000,43895243954.000000000000000,0.043953627,0.001819439,0.007786462,Relatively Low,13334.521329999999580,0.003653943,50059.021999999989930,6.044527497000001,63399.563270769991504,51.044544503356413,Relatively Low,2.78546E-05,1.15303E-06,4.93449E-06,22.028896909276870,66246.484585092417547,49.064725958165369,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000935606,0.978029036,38845915.286843858659267,427.762544244704884,5860346856.152457237243652,1082972.908042592462152,5900275744.347344398498535,0.3,0.000206506,0.002785553,Relatively Low,10103.096117142900766,7.91917E-05,1084.925920437750165,2.885702578458211,11190.907740159103923,84.834647354714420,Relatively Low,2.11044E-05,2.49895E-08,2.35576E-06,89.805334570059330,11693.429084604444142,84.234121746161989,Relatively Low,367.000000000000000,19.315789473684205,3.189616170000000,478718999.000000000000000,3169.000000000000000,43415300000.000000000000000,1224955.000000000000000,43895243954.000000000000000,1.7818E-07,4.48814E-08,1.2766E-08,Very High,1647.602215960949934,0.002747267,37637.560433725724579,0.302058578,39285.464708264524234,97.597025112382028,Very High,3.44169E-06,8.66919E-07,2.46587E-07,32.389559650733126,41049.556147559720557,97.131689645721366,Very High,25-Dec
83936,T56001962900,Wyoming,WY,56,Albany,County,001,56001,962900,56001962900,1705,436758099.000000000000000,119392.000000000000000,2.810400060000000,761307.169845993048511,17.779125492014796,Very Low,17.779125492014796,24.717570519294455,Relatively Low,10.000000000000000,831878.856455516302958,429804.152718274213839,0.029316787,401639.980751919152681,434.743905823115540,0.001104685,1.71946E-05,0.004087591,26.391009230335627,18.749479742665859,23.301545930000000,Relatively Low,10.937500000000000,65.488686174623851,Relatively High,100.000000000000000,2.558435097000000,0.915165909,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,99.000000000000000,5.210526315789474,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,119392.000000000000000,23795377491.000000000000000,4.33304E-07,2.29921E-07,0.000598558,Relatively High,986.086960593060326,0.020798165,284934.856845343019813,372.372665404119630,286293.316471340309363,89.504897010122846,Relatively High,2.25774E-06,1.21983E-05,0.003118908,63.456795922681266,262005.883209118852392,85.914404290487909,Relatively High,329.000000000000000,13.024544734758503,2.810400060000000,0,0,0,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.000764,2.810400060000000,755107873.913383722305298,1705.000000000000000,23358500000.000000000000000,24113607873.913383483886719,0.048311637,0.000259938,Relatively Low,27871.100135871500243,0.0003386,4638.819999999999709,32509.920135871499951,51.459708293209950,Relatively Low,6.38136E-05,1.98592E-07,83.486389365150188,29751.970612662247731,47.572330633940993,Relatively Low,88.308301331445691,2.323902666616993,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,119392.000000000000000,23795377491.000000000000000,1.14761E-05,1.60405E-08,6.5716E-05,Relatively Low,11648.095792567597528,6.35566E-05,870.725059355877988,18.233875232561445,12537.054727156037188,61.714534275402357,Relatively Low,2.66694E-05,3.72766E-08,0.000152723,71.788481207603965,11473.485085560501830,57.046365333618731,Relatively Low,0,0,2.810400060000000,0,0,0,0,0,3.84275E-09,2.24934E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,2.000000000000000,0.029779631,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,23795258099.000000000000000,7.96113E-05,5.2883E-06,Relatively Low,1035.463867109432840,0.000268509,3678.578474845351138,4714.042341954784206,49.300668413768733,Relatively Low,2.37079E-06,1.57484E-07,22.475781042961042,4314.130844939539202,44.225729513265215,Relatively Low,,7.70843E-05,0.024025831,713519.688591743703000,4.741288348828796,64955650.378954514861107,65669170.067546255886555,0.000040995,2.94552E-05,Very Low,0.002254772,1.07653E-08,0.147483964,0.149738735,23.866309154200771,Very Low,5.163E-12,6.314E-12,9.804544171605983,0.137035786,22.717705397595520,Very Low,4686.055542000000059,50.387694000000010,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,23795258099.000000000000000,4.63087E-08,3.72961E-08,Very High,1019.126072617008163,0.003204148,43896.830998932193324,44915.957071549200919,91.043371907046762,Relatively High,2.33339E-06,1.87927E-06,43.348386489792077,41105.552681989305711,85.853757149822215,Relatively High,18.000000000000000,0.642857143,0.464612161,436328346.687699913978577,133.184489428155985,1824627505.165736913681030,26434.092129257078341,2260982285.945566177368164,0.00129902,4.86042E-06,0.002536817,Relatively Low,364371.026100000017323,0.000416142,5701.150297708491962,43.109006331256424,370115.285404039605055,28.757310284895599,Relatively Low,0.000834263,2.44072E-07,0.000361071,57.408929703830701,338716.891601582348812,19.816155922609489,Relatively Low,20.000000000000000,0.500015161,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,119392.000000000000000,23795377491.000000000000000,2.67638E-06,8.65641E-07,4.0373E-06,Relatively Moderate,584.483667712309057,0.000737981,10110.342308975777996,0.241025779,10695.067002466994381,39.053150092286707,Relatively Low,1.33823E-06,4.32834E-07,2.01878E-06,9.678936292778124,9787.760715128611992,33.578300215237896,Relatively Low,0,0.000558382,2.774911490000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,119392.000000000000000,23795377491.000000000000000,0.049884414,0.002064941,0.00843986,Relatively Low,12165.714320000002772,0.001965911,26932.985000000018772,0.56265505,39099.241054549987894,42.200303311740981,Relatively Low,2.78546E-05,1.15303E-06,4.71267E-06,33.284348879039747,35782.292480897362111,38.188672065451343,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000635563,0.152994695,54204635.083087399601936,394.575311742352710,5405681770.870232582092285,88645.352650993198040,5459975051.305970191955566,0.3,0.000206506,0.002785553,Relatively Low,8619.867752108819332,4.5665E-05,625.610379511956921,0.195236683,9245.673368303499956,83.647866053060298,Relatively Low,1.9736E-05,2.6783E-08,1.63526E-06,91.357187875328506,8461.325072420564538,82.149524930731459,Relatively Low,367.000000000000000,19.315789473684212,2.810400060000000,436758099.000000000000000,1705.000000000000000,23358500000.000000000000000,119392.000000000000000,23795377491.000000000000000,1.7818E-07,4.48814E-08,1.2766E-08,Very High,1503.185794922816285,0.001478097,20249.933903282540996,0.029441344,21753.149139548902895,93.905481418720143,Relatively High,3.44169E-06,8.66919E-07,2.46594E-07,42.618089387841557,19907.740505907840998,91.392685629848529,Relatively High,25-Dec
